"Duration (ms)","Start date","End date","Start station number","Start station","End station number","End station","Bike number","Member type"
16550064,"2017-10-01 12:57:14","2017-10-01 17:33:05",31041,"Prince St & Union St",31903,"Royal & Wilkes St",W22107,Member
2288027,"2017-10-01 12:57:17","2017-10-01 13:35:25",31321,"15th St & Constitution Ave NW",31321,"15th St & Constitution Ave NW",W22843,Casual
1280393,"2017-10-01 12:57:17","2017-10-01 13:18:38",31302,"Wisconsin Ave & Newark St NW",31124,"14th & Irving St NW",W23041,Member
326359,"2017-10-01 12:57:30","2017-10-01 13:02:56",31103,"16th & Harvard St NW",31101,"14th & V St NW",W00523,Member
265372,"2017-10-01 12:57:30","2017-10-01 13:01:55",31039,"Wilson Blvd & N Quincy St",31039,"Wilson Blvd & N Quincy St",W20329,Casual
989742,"2017-10-01 12:57:30","2017-10-01 13:14:00",31640,"Maryland Ave & E St NE",31209,"1st & N St  SE",W23319,Casual
3908108,"2017-10-01 12:57:35","2017-10-01 14:02:44",32029,"Offutt Ln & Chevy Chase Dr",32055,"Woodmont Ave & Strathmore St",W22796,Casual
966173,"2017-10-01 12:57:40","2017-10-01 13:13:46",31640,"Maryland Ave & E St NE",31209,"1st & N St  SE",W22305,Casual
16521170,"2017-10-01 12:57:41","2017-10-01 17:33:02",31041,"Prince St & Union St",31903,"Royal & Wilkes St",W21968,Member
1525224,"2017-10-01 12:57:52","2017-10-01 13:23:17",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",31249,"Jefferson Memorial",W00602,Casual
203443,"2017-10-01 12:57:53","2017-10-01 13:01:16",31258,"Lincoln Memorial",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",W21180,Member
1631309,"2017-10-01 12:57:54","2017-10-01 13:25:05",31258,"Lincoln Memorial",31256,"10th & E St NW",W01038,Member
1518532,"2017-10-01 12:57:58","2017-10-01 13:23:17",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",31249,"Jefferson Memorial",W20921,Casual
290289,"2017-10-01 12:57:58","2017-10-01 13:02:48",31101,"14th & V St NW",31203,"14th & Rhode Island Ave NW",W22269,Member
1030651,"2017-10-01 12:58:05","2017-10-01 13:15:16",31288,"4th St & Madison Dr NW",31129,"15th St & Pennsylvania Ave NW/Pershing Park",W22101,Casual
781913,"2017-10-01 12:58:06","2017-10-01 13:11:08",31404,"9th & Upshur St NW",31101,"14th & V St NW",W23117,Member
628806,"2017-10-01 12:58:10","2017-10-01 13:08:39",31645,"6th & K St NE",31643,"1st & D St SE",W21265,Casual
1866750,"2017-10-01 12:58:12","2017-10-01 13:29:19",31226,"34th St & Wisconsin Ave NW",31226,"34th St & Wisconsin Ave NW",W00452,Casual
131032,"2017-10-01 12:58:17","2017-10-01 13:00:28",31237,"25th St & Pennsylvania Ave NW",31128,"23rd & M St NW",W20504,Member
1357907,"2017-10-01 12:58:18","2017-10-01 13:20:56",31626,"15th St & Massachusetts Ave SE",31227,"13th St & New York Ave NW",W23076,Casual
1429699,"2017-10-01 12:58:21","2017-10-01 13:22:11",31517,"Union Market/6th St & Neal Pl NE",31209,"1st & N St  SE",W23371,Casual
969425,"2017-10-01 12:58:25","2017-10-01 13:14:35",31241,"Thomas Circle",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",W22516,Member
295101,"2017-10-01 12:58:29","2017-10-01 13:03:24",31281,"8th & O St NW",31203,"14th & Rhode Island Ave NW",W20649,Member
2973035,"2017-10-01 12:58:32","2017-10-01 13:48:05",31077,"Iwo Jima Memorial/N Meade & 14th St N",31288,"4th St & Madison Dr NW",W20489,Casual
2210488,"2017-10-01 12:58:33","2017-10-01 13:35:23",31321,"15th St & Constitution Ave NW",31321,"15th St & Constitution Ave NW",W20374,Casual
3113958,"2017-10-01 12:58:33","2017-10-01 13:50:27",31077,"Iwo Jima Memorial/N Meade & 14th St N",31288,"4th St & Madison Dr NW",W21436,Casual
604729,"2017-10-01 12:58:34","2017-10-01 13:08:39",31114,"18th St & Wyoming Ave NW",31107,"Lamont & Mt Pleasant NW",W23250,Member
7540610,"2017-10-01 12:58:44","2017-10-01 15:04:25",31098,"King St Metro North / Cameron St",31048,"King St Metro South",W22438,Casual
1232890,"2017-10-01 12:58:45","2017-10-01 13:19:18",31294,"7th & E St SW",31249,"Jefferson Memorial",W20398,Casual
441614,"2017-10-01 12:58:49","2017-10-01 13:06:11",31610,"Eastern Market / 7th & North Carolina Ave SE",31632,"15th & F St NE",W20120,Member
318375,"2017-10-01 12:59:00","2017-10-01 13:04:18",31232,"7th & F St NW / National Portrait Gallery",31222,"New York Ave & 15th St NW",W20849,Member
4417146,"2017-10-01 12:59:07","2017-10-01 14:12:44",31098,"King St Metro North / Cameron St",31098,"King St Metro North / Cameron St",W20089,Casual
1390611,"2017-10-01 12:59:14","2017-10-01 13:22:24",31517,"Union Market/6th St & Neal Pl NE",31209,"1st & N St  SE",W01120,Casual
1092737,"2017-10-01 12:59:14","2017-10-01 13:17:27",31116,"California St & Florida Ave NW",31266,"11th & M St NW",W23071,Member
1082610,"2017-10-01 12:59:15","2017-10-01 13:17:17",31032,"Washington Blvd & 7th St N",31921,"Westover Library / Washington Blvd & N McKinley Rd",W22864,Member
1371080,"2017-10-01 12:59:22","2017-10-01 13:22:13",31115,"Columbia Rd & Georgia Ave NW",31101,"14th & V St NW",W22823,Member
2525614,"2017-10-01 12:59:32","2017-10-01 13:41:37",31258,"Lincoln Memorial",31271,"Constitution Ave & 2nd St NW/DOL",W21822,Casual
605314,"2017-10-01 12:59:44","2017-10-01 13:09:49",31039,"Wilson Blvd & N Quincy St",31022,"Clarendon Metro / Wilson Blvd & N Highland St",W22534,Casual
406554,"2017-10-01 12:59:46","2017-10-01 13:06:33",31406,"14th & Upshur St NW",31124,"14th & Irving St NW",W22172,Member
742643,"2017-10-01 12:59:48","2017-10-01 13:12:11",31202,"14th & R St NW",31288,"4th St & Madison Dr NW",W00119,Member
206339,"2017-10-01 12:59:48","2017-10-01 13:03:15",31906,"Commonwealth Ave & Oak St",31048,"King St Metro South",W21488,Member
606444,"2017-10-01 12:59:49","2017-10-01 13:09:55",31039,"Wilson Blvd & N Quincy St",31022,"Clarendon Metro / Wilson Blvd & N Highland St",W20026,Casual
1747241,"2017-10-01 12:59:50","2017-10-01 13:28:57",31619,"Lincoln Park / 13th & East Capitol St NE ",31619,"Lincoln Park / 13th & East Capitol St NE ",W21059,Member
1802476,"2017-10-01 12:59:54","2017-10-01 13:29:56",32213,"Sunset Hills & Old Reston Ave",32213,"Sunset Hills & Old Reston Ave",W23307,Casual
2264421,"2017-10-01 12:59:58","2017-10-01 13:37:43",31247,"Jefferson Dr & 14th St SW",31108,"4th & M St SW",W01229,Casual
782248,"2017-10-01 12:59:58","2017-10-01 13:13:00",31218,"L'Enfant Plaza / 7th & C St SW",31609,"Maine Ave & 7th St SW",W22289,Casual
3886594,"2017-10-01 12:59:59","2017-10-01 14:04:45",31321,"15th St & Constitution Ave NW",31288,"4th St & Madison Dr NW",W20069,Casual
284640,"2017-10-01 13:00:04","2017-10-01 13:04:49",31400,"Georgia & New Hampshire Ave NW",31404,"9th & Upshur St NW",W22821,Member
2938921,"2017-10-01 13:00:05","2017-10-01 13:49:04",31077,"Iwo Jima Memorial/N Meade & 14th St N",31288,"4th St & Madison Dr NW",W21692,Casual
1993077,"2017-10-01 13:00:07","2017-10-01 13:33:21",31258,"Lincoln Memorial",31273,"Hains Point/Buckeye & Ohio Dr SW",W00589,Member
3029306,"2017-10-01 13:00:11","2017-10-01 13:50:40",31011,"23rd & Crystal Dr",31234,"20th & O St NW / Dupont South",W20792,Casual
2146894,"2017-10-01 13:00:12","2017-10-01 13:35:59",31094,"Lee Hwy & N Kirkwood Rd",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",W20851,Casual
4712818,"2017-10-01 13:00:15","2017-10-01 14:18:48",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",31008,"12th & Army Navy Dr",W00344,Casual
2263602,"2017-10-01 13:00:18","2017-10-01 13:38:02",31247,"Jefferson Dr & 14th St SW",31108,"4th & M St SW",W00179,Casual
915532,"2017-10-01 13:00:20","2017-10-01 13:15:36",31042,"Market Square / King St & Royal St",31082,"Eisenhower Ave & Mill Race Ln",W21744,Casual
662174,"2017-10-01 13:00:21","2017-10-01 13:11:23",31202,"14th & R St NW",31238,"14th & G St NW",W20725,Member
3010338,"2017-10-01 13:00:23","2017-10-01 13:50:33",31077,"Iwo Jima Memorial/N Meade & 14th St N",31288,"4th St & Madison Dr NW",W21048,Casual
731563,"2017-10-01 13:00:25","2017-10-01 13:12:37",31232,"7th & F St NW / National Portrait Gallery",31643,"1st & D St SE",W23312,Member
295106,"2017-10-01 13:00:30","2017-10-01 13:05:25",31201,"15th & P St NW",31125,"15th & W St NW",W00202,Member
3047710,"2017-10-01 13:00:35","2017-10-01 13:51:23",31278,"18th & R St NW",31517,"Union Market/6th St & Neal Pl NE",W21556,Casual
899038,"2017-10-01 13:00:36","2017-10-01 13:15:35",31042,"Market Square / King St & Royal St",31082,"Eisenhower Ave & Mill Race Ln",W22569,Casual
568073,"2017-10-01 13:00:37","2017-10-01 13:10:05",31402,"14th St Heights / 14th & Crittenden St NW",31124,"14th & Irving St NW",W22479,Member
3032756,"2017-10-01 13:00:43","2017-10-01 13:51:16",31278,"18th & R St NW",31517,"Union Market/6th St & Neal Pl NE",W22497,Casual
437715,"2017-10-01 13:00:46","2017-10-01 13:08:04",31104,"Adams Mill & Columbia Rd NW",31124,"14th & Irving St NW",W23017,Member
551574,"2017-10-01 13:01:00","2017-10-01 13:10:11",31278,"18th & R St NW",31268,"12th & U St NW",W20778,Member
2481629,"2017-10-01 13:01:01","2017-10-01 13:42:23",31217,"USDA / 12th & Independence Ave SW",31272,"Washington & Independence Ave SW/HHS",W21477,Casual
2273691,"2017-10-01 13:01:04","2017-10-01 13:38:58",31288,"4th St & Madison Dr NW",31613,"Eastern Market Metro / Pennsylvania Ave & 7th St SE",W22266,Casual
2604356,"2017-10-01 13:01:05","2017-10-01 13:44:30",31269,"3rd St & Pennsylvania Ave SE",31609,"Maine Ave & 7th St SW",W21588,Member
2011243,"2017-10-01 13:01:06","2017-10-01 13:34:37",31044,"King St & Patrick St",31041,"Prince St & Union St",W23143,Casual
2065427,"2017-10-01 13:01:07","2017-10-01 13:35:33",31009,"27th & Crystal Dr",31258,"Lincoln Memorial",W23145,Casual
1999866,"2017-10-01 13:01:13","2017-10-01 13:34:33",31044,"King St & Patrick St",31041,"Prince St & Union St",W00201,Casual
4657108,"2017-10-01 13:01:15","2017-10-01 14:18:52",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",31008,"12th & Army Navy Dr",W22217,Casual
1240835,"2017-10-01 13:01:21","2017-10-01 13:22:02",31294,"7th & E St SW",31256,"10th & E St NW",W22375,Casual
563741,"2017-10-01 13:01:30","2017-10-01 13:10:54",31269,"3rd St & Pennsylvania Ave SE",31622,"13th & D St NE",W22530,Member
314521,"2017-10-01 13:01:43","2017-10-01 13:06:58",31108,"4th & M St SW",31628,"1st & K St SE",W22332,Member
505931,"2017-10-01 13:01:44","2017-10-01 13:10:10",31629,"8th & East Capitol St NE",31615,"6th & H St NE",W00285,Casual
1386188,"2017-10-01 13:01:45","2017-10-01 13:24:51",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",31256,"10th & E St NW",W00627,Member
816181,"2017-10-01 13:01:47","2017-10-01 13:15:23",31522,"2nd St & Seaton Pl NE",31618,"4th & East Capitol St NE",W00940,Member
945497,"2017-10-01 13:01:50","2017-10-01 13:17:36",31101,"14th & V St NW",31101,"14th & V St NW",W21690,Member
942104,"2017-10-01 13:01:53","2017-10-01 13:17:35",32050,"Spring St & Second Ave",32054,"Lyttonsville Rd & Lyttonsville Pl",W00124,Casual
208567,"2017-10-01 13:01:55","2017-10-01 13:05:24",31104,"Adams Mill & Columbia Rd NW",31112,"Harvard St & Adams Mill Rd NW",W00511,Member
103935,"2017-10-01 13:02:04","2017-10-01 13:03:48",31245,"7th & R St NW / Shaw Library",31281,"8th & O St NW",W22928,Member
797820,"2017-10-01 13:02:07","2017-10-01 13:15:25",31288,"4th St & Madison Dr NW",31266,"11th & M St NW",W23360,Member
378825,"2017-10-01 13:02:08","2017-10-01 13:08:27",31400,"Georgia & New Hampshire Ave NW",31406,"14th & Upshur St NW",W22144,Member
329030,"2017-10-01 13:02:13","2017-10-01 13:07:42",31201,"15th & P St NW",31200,"Massachusetts Ave & Dupont Circle NW",W22202,Member
474651,"2017-10-01 13:02:16","2017-10-01 13:10:11",31241,"Thomas Circle",31230,"Metro Center / 12th & G St NW",W21470,Member
217922,"2017-10-01 13:02:21","2017-10-01 13:05:59",31251,"12th & L St NW",31228,"8th & H St NW",W20416,Member
669719,"2017-10-01 13:02:22","2017-10-01 13:13:32",31034,"N Randolph St & Fairfax Dr",31905,"Kennebec St & 11th St N",W20494,Member
904778,"2017-10-01 13:02:38","2017-10-01 13:17:43",31214,"17th & Corcoran St NW",31295,"Potomac & M St NW",W00382,Member
1325764,"2017-10-01 13:02:45","2017-10-01 13:24:51",31247,"Jefferson Dr & 14th St SW",31129,"15th St & Pennsylvania Ave NW/Pershing Park",W22952,Casual
1320731,"2017-10-01 13:02:46","2017-10-01 13:24:47",31247,"Jefferson Dr & 14th St SW",31129,"15th St & Pennsylvania Ave NW/Pershing Park",W00221,Casual
268529,"2017-10-01 13:02:48","2017-10-01 13:07:17",31249,"Jefferson Memorial",31240,"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials",W01226,Member
3977820,"2017-10-01 13:02:49","2017-10-01 14:09:07",31258,"Lincoln Memorial",31233,"17th & K St NW / Farragut Square",W22595,Casual
894315,"2017-10-01 13:02:50","2017-10-01 13:17:44",31214,"17th & Corcoran St NW",31295,"Potomac & M St NW",W20106,Member
2175072,"2017-10-01 13:02:50","2017-10-01 13:39:05",31108,"4th & M St SW",31246,"M St & Pennsylvania Ave NW",W22095,Member
245496,"2017-10-01 13:02:56","2017-10-01 13:07:01",31013,"Eads & 22nd St S",31004,"Aurora Hills Community Ctr/18th & Hayes St",W20451,Member
761790,"2017-10-01 13:03:04","2017-10-01 13:15:46",31265,"5th St & Massachusetts Ave NW",31248,"Smithsonian-National Mall / Jefferson Dr & 12th St SW",W00789,Member
977315,"2017-10-01 13:03:08","2017-10-01 13:19:26",31214,"17th & Corcoran St NW",31509,"New Jersey Ave & R St NW",W00875,Casual
756377,"2017-10-01 13:03:11","2017-10-01 13:15:48",31265,"5th St & Massachusetts Ave NW",31248,"Smithsonian-National Mall / Jefferson Dr & 12th St SW",W22855,Member
856635,"2017-10-01 13:03:12","2017-10-01 13:17:29",31229,"New Hampshire Ave & T St NW",31266,"11th & M St NW",W22548,Member
259279,"2017-10-01 13:03:12","2017-10-01 13:07:31",31249,"Jefferson Memorial",31240,"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials",W23223,Member
1575515,"2017-10-01 13:03:15","2017-10-01 13:29:30",31299,"Connecticut Ave & R St NW",31228,"8th & H St NW",W22339,Member
2131474,"2017-10-01 13:03:16","2017-10-01 13:38:48",31520,"24th & R St NE / National Arboretum",31520,"24th & R St NE / National Arboretum",W20060,Casual
464456,"2017-10-01 13:03:22","2017-10-01 13:11:07",31623,"Columbus Circle / Union Station",31629,"8th & East Capitol St NE",W22539,Member
746929,"2017-10-01 13:03:25","2017-10-01 13:15:52",31604,"3rd & H St NW",31290,"17th St & Independence Ave SW",W20666,Member
489030,"2017-10-01 13:03:26","2017-10-01 13:11:35",31124,"14th & Irving St NW",31201,"15th & P St NW",W21654,Member
1324729,"2017-10-01 13:03:27","2017-10-01 13:25:32",31230,"Metro Center / 12th & G St NW",31613,"Eastern Market Metro / Pennsylvania Ave & 7th St SE",W20671,Member
3217521,"2017-10-01 13:03:27","2017-10-01 13:57:05",31104,"Adams Mill & Columbia Rd NW",31225,"C & O Canal & Wisconsin Ave NW",W22260,Member
10922753,"2017-10-01 13:03:31","2017-10-01 16:05:33",31042,"Market Square / King St & Royal St",31041,"Prince St & Union St",W21832,Casual
545253,"2017-10-01 13:03:32","2017-10-01 13:12:38",31200,"Massachusetts Ave & Dupont Circle NW",31125,"15th & W St NW",W21681,Member
3923081,"2017-10-01 13:03:34","2017-10-01 14:08:57",31258,"Lincoln Memorial",31233,"17th & K St NW / Farragut Square",W00067,Casual
927488,"2017-10-01 13:03:34","2017-10-01 13:19:01",31708,"Anacostia Ave & Benning Rd NE / River Terrace ",31629,"8th & East Capitol St NE",W22894,Member
1882213,"2017-10-01 13:03:40","2017-10-01 13:35:02",31039,"Wilson Blvd & N Quincy St",31039,"Wilson Blvd & N Quincy St",W21691,Casual
1076233,"2017-10-01 13:03:42","2017-10-01 13:21:39",31118,"3rd & Elm St NW",31202,"14th & R St NW",W21668,Member
10926630,"2017-10-01 13:03:44","2017-10-01 16:05:50",31042,"Market Square / King St & Royal St",31041,"Prince St & Union St",W20566,Casual
977311,"2017-10-01 13:03:46","2017-10-01 13:20:04",31039,"Wilson Blvd & N Quincy St",31029,"N Veitch  & 20th St N",W20329,Casual
2259195,"2017-10-01 13:03:46","2017-10-01 13:41:25",31272,"Washington & Independence Ave SW/HHS",31272,"Washington & Independence Ave SW/HHS",W20604,Casual
665822,"2017-10-01 13:03:50","2017-10-01 13:14:56",31124,"14th & Irving St NW",31245,"7th & R St NW / Shaw Library",W00993,Member
685205,"2017-10-01 13:03:50","2017-10-01 13:15:15",31247,"Jefferson Dr & 14th St SW",31258,"Lincoln Memorial",W23240,Casual
1201676,"2017-10-01 13:03:54","2017-10-01 13:23:55",31081,"Duke St & John Carlyle St",31041,"Prince St & Union St",W00244,Member
2242802,"2017-10-01 13:03:57","2017-10-01 13:41:20",31272,"Washington & Independence Ave SW/HHS",31272,"Washington & Independence Ave SW/HHS",W00194,Casual
912911,"2017-10-01 13:04:05","2017-10-01 13:19:18",31295,"Potomac & M St NW",31077,"Iwo Jima Memorial/N Meade & 14th St N",W20630,Member
7782897,"2017-10-01 13:04:07","2017-10-01 15:13:50",31273,"Hains Point/Buckeye & Ohio Dr SW",31273,"Hains Point/Buckeye & Ohio Dr SW",W21442,Member
1332543,"2017-10-01 13:04:08","2017-10-01 13:26:21",31258,"Lincoln Memorial",31288,"4th St & Madison Dr NW",W00842,Casual
6068033,"2017-10-01 13:04:09","2017-10-01 14:45:17",32212,"New Dominion Pkwy & Fountain Dr",32212,"New Dominion Pkwy & Fountain Dr",W01232,Casual
5116932,"2017-10-01 13:04:11","2017-10-01 14:29:28",31217,"USDA / 12th & Independence Ave SW",31217,"USDA / 12th & Independence Ave SW",W21492,Casual
6655311,"2017-10-01 13:04:12","2017-10-01 14:55:07",31232,"7th & F St NW / National Portrait Gallery",31603,"1st & M St NE",W20122,Member
886902,"2017-10-01 13:04:18","2017-10-01 13:19:05",31295,"Potomac & M St NW",31077,"Iwo Jima Memorial/N Meade & 14th St N",W00310,Member
671133,"2017-10-01 13:04:18","2017-10-01 13:15:29",31258,"Lincoln Memorial",31277,"17th & G St NW",W21107,Member
652315,"2017-10-01 13:04:20","2017-10-01 13:15:12",31247,"Jefferson Dr & 14th St SW",31258,"Lincoln Memorial",W00394,Casual
338584,"2017-10-01 13:04:20","2017-10-01 13:09:58",31258,"Lincoln Memorial",31204,"20th & E St NW",W00783,Member
1394887,"2017-10-01 13:04:27","2017-10-01 13:27:42",31625,"3rd & G St SE",31509,"New Jersey Ave & R St NW",W00670,Member
1349526,"2017-10-01 13:04:28","2017-10-01 13:26:58",31286,"11th & O St NW",31286,"11th & O St NW",W23011,Member
1306848,"2017-10-01 13:04:29","2017-10-01 13:26:16",31258,"Lincoln Memorial",31288,"4th St & Madison Dr NW",W20444,Member
1931570,"2017-10-01 13:04:30","2017-10-01 13:36:41",31610,"Eastern Market / 7th & North Carolina Ave SE",31129,"15th St & Pennsylvania Ave NW/Pershing Park",W20687,Casual
326513,"2017-10-01 13:04:30","2017-10-01 13:09:57",31281,"8th & O St NW",31251,"12th & L St NW",W21823,Member
2126934,"2017-10-01 13:04:31","2017-10-01 13:39:58",31219,"10th St & Constitution Ave NW",31600,"5th & K St NW",W22079,Casual
1326773,"2017-10-01 13:04:39","2017-10-01 13:26:46",31271,"Constitution Ave & 2nd St NW/DOL",31262,"11th & F St NW",W21127,Casual
322617,"2017-10-01 13:04:40","2017-10-01 13:10:02",31281,"8th & O St NW",31251,"12th & L St NW",W22410,Member
1922364,"2017-10-01 13:04:41","2017-10-01 13:36:43",31610,"Eastern Market / 7th & North Carolina Ave SE",31129,"15th St & Pennsylvania Ave NW/Pershing Park",W01432,Casual
3530611,"2017-10-01 13:04:46","2017-10-01 14:03:36",31247,"Jefferson Dr & 14th St SW",31321,"15th St & Constitution Ave NW",W21304,Casual
6037029,"2017-10-01 13:04:51","2017-10-01 14:45:28",32212,"New Dominion Pkwy & Fountain Dr",32212,"New Dominion Pkwy & Fountain Dr",W22486,Casual
632675,"2017-10-01 13:04:51","2017-10-01 13:15:24",31219,"10th St & Constitution Ave NW",31247,"Jefferson Dr & 14th St SW",W22496,Casual
3518243,"2017-10-01 13:04:56","2017-10-01 14:03:34",31247,"Jefferson Dr & 14th St SW",31321,"15th St & Constitution Ave NW",W21091,Casual
747304,"2017-10-01 13:04:56","2017-10-01 13:17:23",31404,"9th & Upshur St NW",31413,"3rd & Underwood St NW",W22821,Member
323669,"2017-10-01 13:05:01","2017-10-01 13:10:25",31214,"17th & Corcoran St NW",31213,"17th & K St NW",W23295,Member
424270,"2017-10-01 13:05:02","2017-10-01 13:12:06",31614,"11th & H St NE",31623,"Columbus Circle / Union Station",W00575,Casual
2352383,"2017-10-01 13:05:09","2017-10-01 13:44:22",31269,"3rd St & Pennsylvania Ave SE",31609,"Maine Ave & 7th St SW",W23084,Casual
536851,"2017-10-01 13:05:12","2017-10-01 13:14:09",31201,"15th & P St NW",31281,"8th & O St NW",W22763,Member
1158856,"2017-10-01 13:05:13","2017-10-01 13:24:32",32037,"King Farm Blvd & Pleasant Dr",32037,"King Farm Blvd & Pleasant Dr",W21729,Casual
545242,"2017-10-01 13:05:19","2017-10-01 13:14:24",31506,"1st & Rhode Island Ave NW",31624,"North Capitol St & F St NW",W22215,Member
1245729,"2017-10-01 13:05:21","2017-10-01 13:26:07",31261,"21st St & Constitution Ave NW",31321,"15th St & Constitution Ave NW",W22088,Casual
1545589,"2017-10-01 13:05:27","2017-10-01 13:31:13",31083,"Potomac Greens Dr & Slaters Ln",31918,"Madison & Fairfax St",W00522,Casual
405661,"2017-10-01 13:05:28","2017-10-01 13:12:13",31600,"5th & K St NW",31232,"7th & F St NW / National Portrait Gallery",W21098,Casual
1536780,"2017-10-01 13:05:28","2017-10-01 13:31:04",31083,"Potomac Greens Dr & Slaters Ln",31918,"Madison & Fairfax St",W21625,Casual
1228192,"2017-10-01 13:05:31","2017-10-01 13:25:59",31261,"21st St & Constitution Ave NW",31321,"15th St & Constitution Ave NW",W21013,Casual
2597425,"2017-10-01 13:05:33","2017-10-01 13:48:50",31214,"17th & Corcoran St NW",31247,"Jefferson Dr & 14th St SW",W22649,Member
517361,"2017-10-01 13:05:36","2017-10-01 13:14:13",31223,"Convention Center / 7th & M St NW",31232,"7th & F St NW / National Portrait Gallery",W22609,Member
1788404,"2017-10-01 13:05:37","2017-10-01 13:35:25",31249,"Jefferson Memorial",31222,"New York Ave & 15th St NW",W00520,Casual
698338,"2017-10-01 13:05:42","2017-10-01 13:17:21",31613,"Eastern Market Metro / Pennsylvania Ave & 7th St SE",31623,"Columbus Circle / Union Station",W22950,Casual
429243,"2017-10-01 13:05:56","2017-10-01 13:13:05",31228,"8th & H St NW",31288,"4th St & Madison Dr NW",W20678,Member
2801597,"2017-10-01 13:05:57","2017-10-01 13:52:38",31288,"4th St & Madison Dr NW",31277,"17th & G St NW",W22439,Member
3986135,"2017-10-01 13:05:58","2017-10-01 14:12:24",31247,"Jefferson Dr & 14th St SW",31623,"Columbus Circle / Union Station",W20547,Casual
1285533,"2017-10-01 13:06:00","2017-10-01 13:27:25",31240,"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials",31633,"Independence Ave & L'Enfant Plaza SW/DOE",W22724,Casual
254292,"2017-10-01 13:06:02","2017-10-01 13:10:17",31241,"Thomas Circle",31233,"17th & K St NW / Farragut Square",W01401,Member
6227460,"2017-10-01 13:06:02","2017-10-01 14:49:50",31273,"Hains Point/Buckeye & Ohio Dr SW",31273,"Hains Point/Buckeye & Ohio Dr SW",W22543,Member
3476491,"2017-10-01 13:06:08","2017-10-01 14:04:05",32037,"King Farm Blvd & Pleasant Dr",32037,"King Farm Blvd & Pleasant Dr",W01063,Casual
1284730,"2017-10-01 13:06:12","2017-10-01 13:27:37",31240,"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials",31633,"Independence Ave & L'Enfant Plaza SW/DOE",W23214,Casual
358860,"2017-10-01 13:06:19","2017-10-01 13:12:18",31636,"New Jersey Ave & N St NW/Dunbar HS",31505,"Eckington Pl & Q St NE",W20283,Member
551224,"2017-10-01 13:06:25","2017-10-01 13:15:37",31601,"19th & East Capitol St SE",31611,"13th & H St NE",W01158,Member
454445,"2017-10-01 13:06:29","2017-10-01 13:14:03",31619,"Lincoln Park / 13th & East Capitol St NE ",31606,"Potomac & Pennsylvania Ave SE",W21657,Member
641159,"2017-10-01 13:06:33","2017-10-01 13:17:14",31043,"Saint Asaph St & Pendleton  St",31913,"Commonwealth & E Monroe Ave",W23263,Member
1882260,"2017-10-01 13:06:34","2017-10-01 13:37:56",31522,"2nd St & Seaton Pl NE",31110,"20th St & Florida Ave NW",W23049,Member
1526484,"2017-10-01 13:06:36","2017-10-01 13:32:02",31258,"Lincoln Memorial",31247,"Jefferson Dr & 14th St SW",W01284,Casual
8799329,"2017-10-01 13:06:37","2017-10-01 15:33:16",31284,"18th & C St NW",31256,"10th & E St NW",W21901,Casual
1510512,"2017-10-01 13:06:38","2017-10-01 13:31:49",31247,"Jefferson Dr & 14th St SW",31258,"Lincoln Memorial",W23129,Casual
2764793,"2017-10-01 13:06:39","2017-10-01 13:52:44",31288,"4th St & Madison Dr NW",31277,"17th & G St NW",W22343,Member
878483,"2017-10-01 13:06:43","2017-10-01 13:21:21",31284,"18th & C St NW",31101,"14th & V St NW",W23125,Member
1197595,"2017-10-01 13:06:46","2017-10-01 13:26:43",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",31262,"11th & F St NW",W20224,Casual
1750992,"2017-10-01 13:06:49","2017-10-01 13:36:00",31249,"Jefferson Memorial",31222,"New York Ave & 15th St NW",W20810,Casual
1778594,"2017-10-01 13:06:50","2017-10-01 13:36:28",31288,"4th St & Madison Dr NW",31265,"5th St & Massachusetts Ave NW",W23102,Casual
2733224,"2017-10-01 13:06:55","2017-10-01 13:52:28",31288,"4th St & Madison Dr NW",31277,"17th & G St NW",W20993,Member
844573,"2017-10-01 13:07:00","2017-10-01 13:21:05",31304,"36th & Calvert St NW / Glover Park",31200,"Massachusetts Ave & Dupont Circle NW",W21031,Member
1479405,"2017-10-01 13:07:00","2017-10-01 13:31:39",31247,"Jefferson Dr & 14th St SW",31258,"Lincoln Memorial",W22893,Casual
2456490,"2017-10-01 13:07:02","2017-10-01 13:47:58",31285,"22nd & P ST NW",31211,"Kennedy Center",W21804,Member
5725100,"2017-10-01 13:07:05","2017-10-01 14:42:30",31628,"1st & K St SE",31209,"1st & N St  SE",W22965,Casual
1710124,"2017-10-01 13:07:06","2017-10-01 13:35:37",31624,"North Capitol St & F St NW",31288,"4th St & Madison Dr NW",W00983,Casual
1708471,"2017-10-01 13:07:07","2017-10-01 13:35:35",31624,"North Capitol St & F St NW",31288,"4th St & Madison Dr NW",W23177,Casual
